place_id,place_name,category,city,latitude,longitude,rating,user_ratings_total,fame_score,user_type,user_preferences,budget,seasonal_suitability,best_time_to_visit,source
421,Chaman Zar Park,Park,Sahiwal,30.6665822,73.1150385,4.2,133,48.44,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
422,Central Lake Park,Park,Lahore,31.3159834,74.3846116,4.4,121,48.4,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
423,Gulistan-e-Fatima Park,Park,Murree,33.7299408,73.0569027,4.6,109,48.03,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
424,Defence Villas Children Park,Park,Murree,33.5074272,73.0927277,4.4,119,48,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
425,Mall of Multan,Shopping Mall,Multan,30.1914414,71.4418221,4.2,144,48,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
426,Miniso Peshawar Cantt,Shopping Mall,Peshawar,33.998785,71.5359447,4.2,130,47.89,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
427,Abdul Hakeem Ladies Park,Park,Sialkot,32.4921637,74.53083,3.9,150,47.77,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
428,Exotic Bird Park,Tourist Attraction,Karachi,25.0557281,67.3256943,4.2,129,47.7,"Family, Friends",exploring,Medium,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
429,Mahodand Lake View Point,Tourist Attraction,Swat,35.7093571,72.651391,4.7,103,47.7,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
430,Madina Masjid Park,Park,Sahiwal,30.664349,73.1158744,4.1,135,47.64,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
431,Muzaffarabad Mall of India,Shopping Mall,Murree,34.3312681,73.4668395,3.8,156,47.46,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
432,Usmania Park,Park,Multan,30.2035578,71.5070862,3.9,147,47.28,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
433,Jale Gudar Park,Park,Swat,35.0289597,72.4693903,4.4,115,47.18,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
434,CTC Shopping Mall,Shopping Mall,Karachi,24.830884,67.034604,4.2,126,47.14,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
435,The United Mall,Shopping Mall,Multan,30.1976861,71.4714269,4.1,132,47.11,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
436,Baadgoi Top,Mountain,Swat,35.4916771,72.3639379,4.7,99,46.76,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
437,Thakri Hill Top,Tourist Attraction,Murree,33.8534249,73.4823541,4.6,103,46.68,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
438,M&P Courier Franchise Office Auto Bhan Towers and Shopping Mall,Shopping Mall,Hyderabad,25.3771915,68.333107,3.9,143,46.64,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
439,Zamzama Mall Shopping Centre,Shopping Mall,Karachi,24.8174505,67.0399897,4.1,129,46.57,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
440,Shah Shams Park,Park,Multan,29.8777541,71.3095535,4.4,112,46.57,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
441,Lala Waterfall,Lake,Murree,33.5020886,73.8847813,3.8,150,46.54,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
442,Rafi Park,Park,Lahore,31.4293477,74.288258,4.2,122,46.39,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
443,Chaman Zar e Askari Park Multan,Park,Multan,30.178245,71.4143514,4.5,128,46.39,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
444,Jabbar Waterfall,Tourist Attraction,Abbottabad,34.4502514,73.6018575,4.3,116,46.31,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
445,Tarbela Lake View Picnic Point,Tourist Attraction,Murree,34.0565742,72.903138,4.3,116,46.31,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
446,Mehmood Park,Park,Sahiwal,30.7330587,72.6396761,4,134,46.3,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
447,Swat Mall,Shopping Mall,Swat,34.7763983,72.3577605,4,134,46.3,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
448,Sadique-e-Akbar Park,Park,Sahiwal,30.6733621,73.0888827,3.7,156,46.21,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
449,"Dadi Jawari Park, Women Park",Park,Hunza,35.9142086,74.3181998,4.1,127,46.2,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
450,Nergola Waterfall,Tourist Attraction,Murree,33.8324389,73.7332355,4.1,127,46.2,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
451,Jalal Park,Park,Multan,30.2284694,71.475998,4.3,115,46.11,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
452,Public Park Bhatti Chowk,Park,Sialkot,32.0455863,74.2613598,4.3,115,46.11,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
453,Dawood Mall Parking,Shopping Mall,Hyderabad,25.3674158,68.3553557,3.8,147,46.07,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
454,Pipeline Track Midpoint,Tourist Attraction,Murree,34.0411875,73.4048125,4.8,92,46.04,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
455,Poona WaterFall,Lake,Murree,33.9917937,73.2964652,4.6,100,46,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
456,Shingro waterfall,Mountain,Swat,34.7862823,72.4818287,4.6,100,46,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
457,Lake Shahzeb,Tourist Attraction,Abbottabad,34.5153084,73.2612887,3.9,139,45.98,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
458,Chand Plaza,Shopping Mall,Islamabad,33.6903105,73.0314564,4.1,125,45.84,"Family, Friends","shopping, dining",Medium,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
459,Officer Colony Park,Park,Sahiwal,30.671909,73.0823958,3.9,138,45.81,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
460,Kundol Lake,Lake,Swat,35.4216492,72.4322746,4.8,91,45.79,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
461,DHA Family Park,Park,Quetta,30.3140115,66.8938355,4,130,45.61,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
462,The Lucky Mall,Shopping Mall,Hyderabad,25.3648236,68.3797334,4.3,112,45.51,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
463,All Purpose Family Park,Park,Abbottabad,33.7135727,73.0992967,4.7,93,45.33,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
464,Eclipse - Resort Living & Mall,Shopping Mall,Peshawar,34.0340343,71.5639952,4.3,97,45.3,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
465,al falah tower,Shopping Mall,Peshawar,33.9885493,71.5612145,4.1,122,45.29,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
466,Chiltan Park,Park,Quetta,30.2101011,67.0359406,4,128,45.25,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
467,Chumik Farol Desert Skardu,Mountain,Skardu,35.309394,75.6556525,4.5,101,45.22,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
468,Dawar Park,Park,Murree,33.634446,73.0469269,4.3,110,45.1,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
469,Muthi Camp Park,Park,Sialkot,32.7599982,74.8242056,4.2,115,45.04,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
470,Bora Sherakhel Waterfall,Tourist Attraction,Peshawar,33.715358,71.711239,4.3,109,44.89,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
471,Bhandari Chowk,Shopping Mall,Sahiwal,30.6720856,73.1071553,3.9,132,44.81,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
472,Chambar Naka,Tourist Attraction,Hyderabad,25.456581,68.7196899,3.9,132,44.81,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
473,Sangsiri Forest Park,Park,Murree,33.8023142,73.4476091,4.5,99,44.77,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
474,Sariab City Centre Quetta Balochistan,Shopping Mall,Quetta,30.0950598,66.9744016,4,125,44.72,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
475,Shangla Top,Tourist Attraction,Swat,34.8807821,72.5909008,4.4,99,43.78,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
476,Lamchar waterfall,Tourist Attraction,Swat,35.1940345,72.1958017,4.5,93,43.4,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
477,Mashaallah Paper Decoration Center,Shopping Mall,Multan,30.1914823,71.4706174,4,117,43.27,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
478,Burj Patriata Track Kotli Sattian,Tourist Attraction,Murree,33.8161382,73.4893489,4.8,81,43.2,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
479,"Kotli Sattian, New Tourist Destination",Tourist Attraction,Murree,33.8066182,73.523327,4.6,88,43.15,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
480,Gol Chakra,Tourist Attraction,Hyderabad,25.0434404,68.6578933,4,115,42.9,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
481,Main Park,Park,Murree,33.5176752,73.1550594,4.1,108,42.61,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
482,Rehmania Park,Park,Multan,30.199433,71.5137032,4,113,42.52,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
483,Friends General Store,Shopping Mall,Multan,29.8782178,71.3182164,4.2,89,42.45,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
484,Wali Tangai Dam,Tourist Attraction,Quetta,30.2639601,67.2468424,4.6,85,42.41,"Family, Friends",exploring,Low,Winter,All-day,Google Maps API (Adaptive AI Filtered Research Model)
485,Sharif Plaza,Shopping Mall,Multan,30.1629265,71.5038397,4.1,107,42.41,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
486,Domail Point (Neelum Jhelum Concurrence),Tourist Attraction,Murree,34.3551265,73.4688495,4.6,85,42.41,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
487,Zam zam mega mart takht bhai,Shopping Mall,Peshawar,34.3048162,71.9122125,4.1,107,42.41,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
488,Haramosh Valley,Tourist Attraction,Hunza,35.9150787,74.838722,4.8,78,42.39,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
489,Meraki Mall and Residency,Shopping Mall,Murree,33.6821187,73.2434204,4.3,97,42.35,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
490,Trafalgar Square,Park,Sialkot,32.068299,74.2026061,4.3,95,41.91,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
491,Park,Park,Multan,30.2201306,71.540681,4.2,95,41.91,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
492,Rabat river park,Park,Swat,34.8636086,71.9422219,4.4,90,41.74,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
493,Rafi Gardens Park,Park,Sahiwal,30.7008347,73.0868161,4.5,86,41.73,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
494,Park,Park,Murree,33.5559074,73.138351,4.2,98,41.58,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
495,Janshae Meadows,Lake,Swat,35.5460023,72.5872134,4.8,75,41.57,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
496,Ladies Park,Park,Sahiwal,30.6775678,73.0783048,4,108,41.57,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
497,Shinwari plaza,Shopping Mall,Peshawar,34.0293892,71.6014557,3.9,113,41.46,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
498,Balakot Hill Top,Mountain,Abbottabad,34.5520497,73.3416384,4.3,92,41.24,"Friends, Adventure","hiking, camping",Low,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
499,Zakia Aziz Plaza,Shopping Mall,Abbottabad,33.7228783,73.0828368,4.1,101,41.2,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
500,Cherat Dam - Dag Ismail Khel Dam,Tourist Attraction,Peshawar,33.8660435,71.8338221,4.2,96,41.15,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
501,Shiekh Yasin Plaza,Shopping Mall,Peshawar,34.0071807,71.5098488,4.1,100,41,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
502,Ladies Park F Block,Park,Multan,30.2591053,71.5613546,4.7,76,40.97,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
503,GDA Family Park Gilgit,Park,Hunza,35.9239147,74.3257606,4,104,40.79,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
504,Duiker Hill,Mountain,Hunza,36.3243753,74.6907288,4.8,72,40.73,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
505,Dreamland amusement and family park,Park,Swat,34.8481757,72.4180897,4.2,94,40.72,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
506,Nehar Bangla Park,Park,Multan,29.8757508,71.2946562,4.3,89,40.57,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
507,Longal waterfall and picnic point,Tourist Attraction,Murree,34.0103125,73.4396875,4.4,85,40.57,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
508,Aladdin Family Park Pasrur,Park,Sialkot,32.2697232,74.6382745,4,102,40.4,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
509,Foreign Office Park,Park,Abbottabad,33.7167748,73.1037204,4.5,80,40.25,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
510,DoJanga,Lake,Swat,35.6579394,72.1767875,4.7,73,40.16,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
511,STARGUIDE OBSERVATORY,Tourist Attraction,Sialkot,32.724672,74.8848798,4.3,67,40.11,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
512,Usmania Mall Swat,Shopping Mall,Swat,34.9333207,72.4971811,4.3,87,40.11,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
513,"J&K Monument, Muzaffarabad, Pakistan",Tourist Attraction,Murree,34.3461595,73.4650676,4.5,79,40,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
514,Kamra Shareef Kotli Sattian,Mountain,Abbottabad,33.7476711,73.510878,4.7,72,39.88,"Friends, Adventure","hiking, camping",Low,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
515,Pappu Shopping Mall,Shopping Mall,Sahiwal,30.6637941,73.1111433,3.8,110,39.85,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
516,Wafi Masjid Ground,Park,Sialkot,32.0642068,74.1776839,4.6,75,39.84,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
517,Jump Dump Liberty Gujrat,Tourist Attraction,Sialkot,32.5189144,74.0936528,4.2,88,39.4,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
518,Shareef Mall,Shopping Mall,Multan,30.2045085,71.4567789,4.1,92,39.33,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
519,Mall Of Samundri,Shopping Mall,Sahiwal,31.0628362,72.9521766,4.3,83,39.17,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
520,Pipplan Buddhist Stupa and Monastery,Tourist Attraction,Abbottabad,33.7657203,72.8659009,4.3,83,39.17,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
521,UHAD TOWER (Burj Builders and construction company),Shopping Mall,Peshawar,33.9965141,71.4630877,4.4,79,39.11,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
522,Pearl City Shopping Mall,Shopping Mall,Multan,30.148002,71.4240599,4,95,38.99,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
523,Ali Plaza Mandian,Shopping Mall,Abbottabad,34.1989952,73.2376291,4.2,86,38.95,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
524,Cafe De Glacier,Tourist Attraction,Hunza,36.2113494,74.7677459,4.6,71,38.76,"Family, Friends",exploring,Low,Summer,All-day,Google Maps API (Adaptive AI Filtered Research Model)
525,Sony Center,Shopping Mall,Quetta,30.1919375,67.0134375,3.8,104,38.75,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
526,Mall 229 | Bahria Town,Shopping Mall,Bahria Town,33.5223569,73.0887735,4.2,85,38.72,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
527,KarKhasa Park,Park,Quetta,30.178822,66.9330132,4.5,74,38.71,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
528,Tarbela Dam Boating Point,Lake,Murree,34.06416,72.8968617,4.5,74,38.71,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
529,Jubilee Park,Park,Murree,33.7230666,73.061445,4.3,81,38.7,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
530,Hamster Wheel Park,Park,Murree,33.6889134,72.9881341,4.1,88,38.46,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
531,Sobra City Park,Park,Abbottabad,34.0367056,72.6762101,4.3,80,38.46,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
532,KC Sports Club,Shopping Mall,Sialkot,32.7238426,74.8597647,3.9,97,38.41,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
533,Mall of Islamabad,Shopping Mall,Murree,33.7129257,73.0604624,4.2,83,38.26,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
534,Park,Park,Sialkot,32.0744444,74.19875,4.5,72,38.18,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
535,E Block Park,Park,Multan,30.2593684,71.5549777,4.4,75,38.11,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
536,Shaheed Benazir Bhutto Children Park ???? ?????? ??? ?????? ????,Park,Hyderabad,25.3854418,68.3379432,4.2,82,38.03,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
537,Victoria square,Shopping Mall,Murree,33.593171,73.0519696,4.1,86,38.02,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
538,JDA Park,Park,Sialkot,32.7221064,74.8607108,4,90,37.95,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
539,Skardu,Mountain,Skardu,35.2941371,75.5801855,4.6,67,37.65,"Friends, Adventure","hiking, camping",High,Summer,Morning,Google Maps API (Adaptive AI Filtered Research Model)
540,Rajput Plaza,Shopping Mall,Abbottabad,33.7111875,73.1618125,3.8,98,37.62,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
541,Nishan-e-Manzil Park,Park,Sialkot,32.2473918,74.1134306,4.4,73,37.59,"Family, Friends","relaxing, picnic",Low,All-season,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
542,Orient Mall & Residency,Shopping Mall,Hyderabad,25.3755451,68.346424,4.1,84,37.58,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
543,liberty mall,Shopping Mall,Sialkot,32.5842944,74.0845181,4.2,80,37.57,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
544,Mall of Central Square,Shopping Mall,Multan,30.2897,71.5536226,4.5,61,37.49,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
545,Mir Alam Shopping Plaza,Shopping Mall,Abbottabad,34.1796248,73.2299495,3.9,92,37.41,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
546,Municipal Park,Park,Abbottabad,33.7478171,72.8095424,3.9,92,37.41,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
547,Spogmay Lake,Lake,Murree,33.5231646,73.0272305,4.6,66,37.37,"Couple, Family","boating, sightseeing",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
548,CITI CENTER,Shopping Mall,Sialkot,32.164018,74.201146,4.1,83,37.35,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
549,Children Park Area,Park,Murree,33.701596,72.9564684,4.3,75,37.24,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
550,Vin Tower,Shopping Mall,Abbottabad,33.7673344,72.7120478,4.2,78,37.09,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
551,Park of Khan,Park,Multan,30.1884425,71.4583672,4,86,37.09,"Family, Friends","relaxing, picnic",Low,Winter,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
552,Shenkay Park,Tourist Attraction,Peshawar,34.314548,71.9347681,4.3,74,36.99,"Family, Friends",exploring,Low,All-season,All-day,Google Maps API (Adaptive AI Filtered Research Model)
553,Modern Shopping Mall,Shopping Mall,Murree,33.5723454,73.1461818,4.2,76,36.61,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
554,National Press Club Park,Park,Murree,33.7278125,73.0776016,4.4,69,36.55,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
555,Chaudhary Shopping Center,Shopping Mall,Multan,29.8821512,71.2964397,4,83,36.44,"Family, Friends","shopping, dining",Low,Winter,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
556,Mall of New City,Shopping Mall,Abbottabad,33.7392298,72.7244506,4.2,75,36.37,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
557,the Mall of Dir,Shopping Mall,Swat,35.2046875,71.8781875,4.2,75,36.37,"Family, Friends","shopping, dining",Low,Summer,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
558,Shangrila Park,Park,Skardu,35.4285625,75.4549375,4.4,68,36.28,"Family, Friends","relaxing, picnic",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
559,"Dernoiyan Waterfall, Kotli Sattian",Waterfall,Murree,33.7830412,73.5055324,4.3,71,36.23,"Friends, Adventure","sightseeing, photography",Low,Summer,"Morning, Evening",Google Maps API (Adaptive AI Filtered Research Model)
560,Rahim Plaza,Shopping Mall,Peshawar,33.9968282,71.4700674,4,82,36.22,"Family, Friends","shopping, dining",Low,All-season,"Evening, Night",Google Maps API (Adaptive AI Filtered Research Model)
